dep,entry_id,session_id,atc_text,expected_readback,agent_reply,structured_data,status,agent_latency_s,judge_latency_s,values_correct,completeness,no_hallucination,phraseology_score,overall,justification,error
GND,gnd_078,judge-gnd-gnd_078-f6143d,"Vueling seven nine eight, start up approved, QNH one zero one six.","Start up approved, QNH one zero one six, Vueling seven nine eight.","Vueling seven nine eight, start up approved, QNH one zero one six.","{""aircraft_registration"": ""Vueling 798"", ""pushback_approved"": false, ""taxi_route"": ""N/A"", ""runway_in_use"": ""N/A"", ""instruction_text"": ""Vueling seven nine eight, start up approved, QNH one zero one six.""}",200,1.126,8.178,PASS,PASS,PASS,4,PASS,"La colación es correcta, aunque la fraseología estándar de piloto sitúa el indicativo al final de la respuesta.",
GND,gnd_079,judge-gnd-gnd_079-bbc99b,"Swiss five six seven, pushback approved, facing south.","Pushback approved, facing south, Swiss five six seven.","Swiss five six seven, pushback approved facing south.","{""aircraft_registration"": ""Swiss five six seven"", ""pushback_approved"": true, ""taxi_route"": """", ""runway_in_use"": """", ""instruction_text"": ""Swiss five six seven, pushback approved facing south.""}",200,1.038,15.909,N/A,PASS,PASS,4,PASS,"La colación es correcta, pero el distintivo de llamada debería ir al final de la colación en lugar de al principio.",
GND,gnd_080,judge-gnd-gnd_080-eed7ef,"Speedbird three Alpha two, taxi to holding point runway two seven via Bravo, expedite.","Taxi to holding point runway two seven via Bravo, expediting, Speedbird three Alpha two.","Speedbird three Alpha two, taxi to holding point runway two seven via Bravo.","{""aircraft_registration"": ""Speedbird 3A2"", ""pushback_approved"": false, ""taxi_route"": ""Bravo"", ""runway_in_use"": ""27"", ""instruction_text"": ""Speedbird three Alpha two, taxi to holding point runway two seven via Bravo.""}",200,0.934,7.732,PASS,FAIL,PASS,3,FAIL,La colación omite la instrucción condicional 'expedite' (acelere).,
GND,gnd_081,judge-gnd-gnd_081-5dc6a1,"EasyJet four three two Yankee, taxi to stand Golf four via Romeo, Alpha, Golf.","Taxi to stand Golf four via Romeo, Alpha, Golf, EasyJet four three two Yankee.","EasyJet four three two Yankee, taxi to stand Golf four via Romeo, Alpha, Golf.","{""aircraft_registration"": ""EasyJet 432Y"", ""pushback_approved"": false, ""taxi_route"": ""Romeo, Alpha, Golf"", ""runway_in_use"": ""N/A"", ""instruction_text"": ""EasyJet four three two Yankee, taxi to stand Golf four via Romeo, Alpha, Golf.""}",200,1.756,8.161,PASS,PASS,PASS,4,PASS,"La colación es correcta, pero el distintivo de llamada debería ir al final de la transmisión, no al principio.",
GND,gnd_082,judge-gnd-gnd_082-c27cea,"Ryanair eight nine two, taxi to stand Delta seven via Foxtrot, hold short of taxiway Alpha.","Taxi to stand Delta seven via Foxtrot, hold short of Alpha, Ryanair eight nine two.","Ryanair eight nine two, taxi to stand Delta seven via Foxtrot, hold short of taxiway Alpha.","{""aircraft_registration"": ""Ryanair eight nine two"", ""pushback_approved"": false, ""taxi_route"": ""Foxtrot"", ""runway_in_use"": ""N/A"", ""instruction_text"": ""Ryanair eight nine two, taxi to stand Delta seven via Foxtrot, hold short of taxiway Alpha.""}",200,1.845,7.668,PASS,PASS,PASS,3,PASS,"La fraseología es incorrecta porque el distintivo de llamada debe ir al final de la colación, no al principio.",
GND,gnd_083,judge-gnd-gnd_083-f2b08b,"Iberia eight seven five Charlie, cross runway one eight left, taxi to holding point runway one eight right via Delta.","Cross runway one eight left, taxi to holding point runway one eight right via Delta, Iberia eight seven five Charlie.","Iberia eight seven five Charlie, cross runway one eight left, taxi to holding point runway one eight right via Delta.","{""aircraft_registration"": ""IB875C"", ""pushback_approved"": false, ""taxi_route"": ""Delta"", ""runway_in_use"": ""18R"", ""instruction_text"": ""Iberia eight seven five Charlie, cross runway one eight left, taxi to holding point runway one eight right via Delta.""}",200,1.747,7.963,PASS,PASS,PASS,4,PASS,"El indicativo debería ir al final de la colación, no al principio.",
GND,gnd_084,judge-gnd-gnd_084-00ba40,"Swiss five six seven, give way to the Boeing on your left, hold position.","Give way to the Boeing on your left, holding position, Swiss five six seven.","Swiss five six seven, hold position, give way to the Boeing on my left.","{""aircraft_registration"": ""Swiss 567"", ""pushback_approved"": false, ""taxi_route"": """", ""runway_in_use"": """", ""instruction_text"": ""Swiss five six seven, hold position, give way to the Boeing on my left.""}",200,1.434,9.412,N/A,PASS,PASS,3,PASS,"La fraseología es incorrecta porque el distintivo de llamada debe ir al final de la colación, no al principio.",
GND,gnd_085,judge-gnd-gnd_085-a0e7ed,"EasyJet four three two Yankee, follow the Iberia ahead, taxi via Alpha, Sierra to holding point Sierra one.","Follow the Iberia, taxi via Alpha, Sierra to holding point Sierra one, EasyJet four three two Yankee.","EasyJet four three two Yankee, taxi via Alpha, Sierra to holding point Sierra one.","{""aircraft_registration"": ""EasyJet 432Y"", ""pushback_approved"": false, ""taxi_route"": ""Alpha, Sierra"", ""runway_in_use"": ""N/A"", ""instruction_text"": ""EasyJet four three two Yankee, taxi via Alpha, Sierra to holding point Sierra one.""}",200,1.134,9.381,PASS,FAIL,PASS,3,FAIL,La colación omite la instrucción de seguir al Iberia que le precede y coloca el distintivo al principio en lugar de al final.,
GND,gnd_086,judge-gnd-gnd_086-2d2cf2,"Vueling seven nine eight, hold position, de-icing in progress ahead.","Hold position, Vueling seven nine eight.","Vueling seven niner eight, hold position.","{""aircraft_registration"": ""Vueling 798"", ""pushback_approved"": false, ""taxi_route"": null, ""runway_in_use"": null, ""instruction_text"": ""Vueling seven niner eight, hold position.""}",200,1.485,8.395,N/A,PASS,PASS,3,PASS,"La coletilla debería estar al final de la colación, no al principio.",
GND,gnd_087,judge-gnd-gnd_087-6b7717,"Lufthansa two one eight, continue taxi via Golf to holding point Sierra two.","Continue taxi via Golf to holding point Sierra two, Lufthansa two one eight.","Lufthansa two one eight, taxi to holding point runway via Golf, Sierra two.","{""aircraft_registration"": ""Lufthansa two one eight"", ""pushback_approved"": false, ""taxi_route"": ""Golf, Sierra two"", ""runway_in_use"": ""unknown"", ""instruction_text"": ""Lufthansa two one eight, taxi to holding point runway via Golf, Sierra two.""}",200,1.183,13.753,PASS,PASS,FAIL,2,FAIL,La colación añade la palabra 'runway' que no estaba en la instrucción y coloca el indicativo al principio en lugar de al final.,
GND,gnd_088,judge-gnd-gnd_088-940382,"Ryanair eight nine two, standby for pushback, traffic on the apron.","Standing by, Ryanair eight nine two.","Ryanair eight nine two, standby for pushback.","{""aircraft_registration"": ""RYR892"", ""pushback_approved"": false, ""taxi_route"": null, ""runway_in_use"": null, ""instruction_text"": ""Ryanair eight nine two, standby for pushback.""}",200,0.935,10.765,N/A,N/A,PASS,2,FAIL,El agente utilizó fraseología de controlador al colocar el indicativo al principio y repetir la instrucción en lugar de utilizar una colación estándar de piloto.,
GND,gnd_089,judge-gnd-gnd_089-c41a32,"Iberia eight seven five Charlie, start up approved, information Echo current.","Start up approved, information Echo, Iberia eight seven five Charlie.","Iberia eight seven five Charlie, start up approved, information Echo.","{""aircraft_registration"": ""IB875C"", ""pushback_approved"": false, ""taxi_route"": """", ""runway_in_use"": """", ""instruction_text"": ""Iberia eight seven five Charlie, start up approved, information Echo.""}",200,1.314,12.917,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero la fraseología estándar de la OACI sitúa el distintivo de llamada al final de la colación, no al principio.",
GND,gnd_090,judge-gnd-gnd_090-37d8d0,"Speedbird three one two, taxi to holding point Juliet two via Foxtrot, Golf, Juliet.","Taxi to holding point Juliet two via Foxtrot, Golf, Juliet, Speedbird three one two.","Speedbird three one two, taxi to holding point runway Juliet two via Foxtrot, Golf, Juliet.","{""aircraft_registration"": ""Speedbird 312"", ""pushback_approved"": false, ""taxi_route"": ""Foxtrot, Golf, Juliet"", ""runway_in_use"": ""Juliet 2"", ""instruction_text"": ""Speedbird three one two, taxi to holding point runway Juliet two via Foxtrot, Golf, Juliet.""}",200,1.093,8.421,PASS,PASS,FAIL,3,FAIL,"La colación añade la palabra 'runway', que no estaba en la instrucción del controlador, y coloca el distintivo de llamada al principio en lugar de al final.",
GND,gnd_091,judge-gnd-gnd_091-ac0ec6,"EasyJet four three two Yankee, stop immediately, vehicle crossing.","Stopping, EasyJet four three two Yankee.","EasyJet four three two Yankee, stopping immediately.","{""aircraft_registration"": ""EasyJet 432Y"", ""pushback_approved"": false, ""taxi_route"": """", ""runway_in_use"": """", ""instruction_text"": ""EasyJet four three two Yankee, stopping immediately.""}",200,0.989,8.431,N/A,PASS,PASS,3,PASS,"La fraseología es incorrecta porque el distintivo de llamada debería ir al final de la colación, no al principio.",
GND,gnd_092,judge-gnd-gnd_092-a4e9df,"Lufthansa two one eight, pushback approved, facing west, tail towards taxiway Sierra.","Pushback approved, facing west, tail to Sierra, Lufthansa two one eight.","Lufthansa two one eight, pushback approved facing west, tail towards taxiway Sierra.","{""aircraft_registration"": ""Lufthansa 218"", ""pushback_approved"": true, ""taxi_route"": ""Sierra"", ""runway_in_use"": ""N/A"", ""instruction_text"": ""Lufthansa two one eight, pushback approved facing west, tail towards taxiway Sierra.""}",200,1.219,10.055,N/A,PASS,PASS,3,PASS,"La coletilla debería estar al final de la colación, no al principio.",
GND,gnd_093,judge-gnd-gnd_093-87345c,"Swiss five six seven, taxi to remote stand Romeo seven via Alpha, Romeo.","Taxi to remote stand Romeo seven via Alpha, Romeo, Swiss five six seven.","Swiss five six seven, taxi to remote stand Romeo seven via Alpha, Romeo.","{""aircraft_registration"": ""Swiss 567"", ""pushback_approved"": false, ""taxi_route"": ""Alpha, Romeo"", ""runway_in_use"": ""N/A"", ""instruction_text"": ""Swiss five six seven, taxi to remote stand Romeo seven via Alpha, Romeo.""}",200,0.978,6.53,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero el indicativo debería estar al final de la transmisión para seguir la fraseología estándar de piloto.",
GND,gnd_094,judge-gnd-gnd_094-815a58,"Ryanair one three Hotel, hold position, runway occupied.","Hold position, Ryanair one three Hotel.","Ryanair one three Hotel, hold position.","{""aircraft_registration"": ""Ryanair 13H"", ""pushback_approved"": false, ""taxi_route"": """", ""runway_in_use"": """", ""instruction_text"": ""Ryanair one three Hotel, hold position.""}",200,1.011,6.139,N/A,PASS,PASS,3,PASS,"La colación es correcta, pero el distintivo de llamada debería estar al final de la frase, no al principio.",
GND,gnd_095,judge-gnd-gnd_095-626dfe,"Iberia eight seven five Charlie, taxi to holding point runway three two left via Bravo.","Taxi to holding point runway three two left via Bravo, Iberia eight seven five Charlie.","Iberia eight seven five Charlie, taxi to holding point runway three two left via Bravo.","{""aircraft_registration"": ""IB875C"", ""pushback_approved"": false, ""taxi_route"": ""Bravo"", ""runway_in_use"": ""32L"", ""instruction_text"": ""Iberia eight seven five Charlie, taxi to holding point runway three two left via Bravo.""}",200,1.261,7.531,PASS,PASS,PASS,4,PASS,"La colación es correcta, pero el distintivo de llamada debería ir al final de la transmisión.",
GND,gnd_096,judge-gnd-gnd_096-0d95d3,"Vueling seven nine eight, give way to the Boeing on your right, then taxi to holding point Lima one via Hotel, Alpha, Lima.","Give way to the Boeing, then taxi to holding point Lima one via Hotel, Alpha, Lima, Vueling seven nine eight.","Vueling seven nine eight, taxi to holding point runway Lima one via Hotel, Alpha, Lima.","{""aircraft_registration"": ""Vueling seven nine eight"", ""pushback_approved"": false, ""taxi_route"": ""Hotel, Alpha, Lima"", ""runway_in_use"": ""Lima one"", ""instruction_text"": ""Vueling seven nine eight, taxi to holding point runway Lima one via Hotel, Alpha, Lima.""}",200,1.035,9.84,PASS,FAIL,FAIL,3,FAIL,La colación omite la instrucción de ceder el paso y añade la palabra 'runway' que no fue transmitida.,
GND,gnd_097,judge-gnd-gnd_097-0d160c,"EasyJet four three two Yankee, pushback approved, facing east, tail to the north.","Pushback approved, facing east, tail to the north, EasyJet four three two Yankee.","EasyJet four three two Yankee, pushback approved facing east, tail to the north.","{""aircraft_registration"": ""EasyJet 432Y"", ""pushback_approved"": true, ""taxi_route"": ""N/A"", ""runway_in_use"": ""N/A"", ""instruction_text"": ""EasyJet four three two Yankee, pushback approved facing east, tail to the north.""}",200,1.266,8.974,N/A,N/A,PASS,4,PASS,"La respuesta es correcta, pero la fraseología estándar de piloto sitúa el distintivo de llamada al final de la colación.",
GND,gnd_098,judge-gnd-gnd_098-fa6035,"Speedbird three Alpha two, taxi to holding point Romeo one via Bravo, Golf, Romeo, follow the Lufthansa ahead.","Taxi to holding point Romeo one via Bravo, Golf, Romeo, follow the Lufthansa, Speedbird three Alpha two.","Speedbird three Alpha two, taxi to holding point runway Romeo one via Bravo, Golf, Romeo.","{""aircraft_registration"": ""Speedbird 3A2"", ""pushback_approved"": false, ""taxi_route"": ""Bravo, Golf, Romeo"", ""runway_in_use"": ""Romeo 1"", ""instruction_text"": ""Speedbird three Alpha two, taxi to holding point runway Romeo one via Bravo, Golf, Romeo.""}",200,0.993,11.037,PASS,FAIL,FAIL,2,FAIL,La colación omite la instrucción de seguir al Lufthansa y añade incorrectamente la palabra 'runway' antes del punto de espera.,
GND,gnd_099,judge-gnd-gnd_099-3c43b0,"Ryanair eight nine two, cross runway three two right, caution wake turbulence, heavy departed three minutes ago.","Cross runway three two right, Ryanair eight nine two.","Ryanair eight nine two, cross runway three two right.","{""aircraft_registration"": ""Ryanair 892"", ""pushback_approved"": false, ""taxi_route"": """", ""runway_in_use"": ""32R"", ""instruction_text"": ""Ryanair eight nine two, cross runway three two right.""}",200,1.256,9.354,PASS,PASS,PASS,4,PASS,"La colación es correcta, pero el indicativo debería ir al final según la fraseología de piloto.",
